run,type,module,name,attrname,attrvalue,value
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[*].appl.InitialWait,0,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[*].appl.CRLsize,1000,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[*].appl.EnableShuffle,true,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[*].appl.NoSegments,20,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[*].appl.Pseudonym_lifeTime,120s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[*].appl.beacon_Interval,1s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[*].appl.CRL_Interval,25s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[*].appl.I2V_tho,0s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[*].appl.I2V_EnableMultiChannel,false,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.speed,22mps,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.beacon_Interval,4s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.V2V_tho,0s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.V2V_Wait_Beacon,0.03s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.V2V_EnableMultiChannel,false,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.V2V_Wait_CRL,0.1s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.MagicCarsRatio,0,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.MagicReqTime,"intuniform(0,60)",
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.CRLrecons,false,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.CompromisedEnable,false,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.V[*].appl.CompromisedMsgSendTime,0s,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[0].mobility.x,1100,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[0].mobility.y,50,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.CA[0].mobility.z,0,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[0].mobility.x,2000,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[1].mobility.x,860,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[2].mobility.x,1360,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[3].mobility.x,1860,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[*].mobility.y,2000,
SCRLE-0-20200622-22:02:28-4038,param,,,Network.RSU[*].mobility.z,3,
SCRLE-0-20200622-22:02:28-4038,param,,,*.V[*].veinsmobility.x,0,
SCRLE-0-20200622-22:02:28-4038,param,,,*.V[*].veinsmobility.y,0,
SCRLE-0-20200622-22:02:28-4038,param,,,*.V[*].veinsmobility.z,0,
SCRLE-0-20200622-22:02:28-4038,param,,,*.V[*].veinsmobility.setHostSpeed,false,
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[20].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[74].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[19].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[19].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[19].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[19].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[73].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[73].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[73].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[73].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[73].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[73].appl,Plist Message,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[74].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[20].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[20].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[72].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[20].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[72].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[72].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[72].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[21].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[21].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[71].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[75].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[16].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[16].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[76].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[76].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[76].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[17].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[76].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[17].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[76].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[17].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[17].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[21].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[75].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[75].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[75].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[18].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[18].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[18].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[18].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[74].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[74].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[74].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[23].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[68].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[24].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[68].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[68].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[24].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[68].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[24].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[68].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[24].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[24].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[69].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].appl,Plist Message,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[67].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].nic.mac1609_4,ReceivedUnicastPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[67].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[67].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[67].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[70].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[21].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[71].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[71].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[71].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[71].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[71].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[22].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[70].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[22].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[22].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[70].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[16].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[22].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[22].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[70].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[69].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[23].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[69].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[69].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[23].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[69].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[23].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[83].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[10].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[10].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[84].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[84].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[83].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[83].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[83].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[11].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[83].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[11].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[11].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[84].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[83].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[11].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[82].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[82].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[82].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[82].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[12].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[82].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[82].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[12].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[7].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[86].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[9].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[9].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[86].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[86].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[86].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[85].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[7].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[85].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[85].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[7].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[12].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[85].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[7].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[85].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[85].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[84].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[10].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[84].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[84].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[84].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[10].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[78].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[79].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[79].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[14].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[79].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[79].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[79].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[78].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[15].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[78].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[78].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[15].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[14].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[15].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[78].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[15].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[78].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[78].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[77].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[77].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[77].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[16].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[77].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[80].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[12].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[81].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[81].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[81].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[81].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[81].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[81].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[13].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[13].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[13].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[25].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[13].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[80].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[80].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[80].nic.mac1609_4,RXTXLostPackets,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[80].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[80].appl,Full CRL Recieved Time,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[80].appl,Duplicate Messages,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[14].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[79].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[14].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[39].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200622-22:02:28-4038,scalar,Network.V[38].nic.mac1609_4,DroppedPacketsInMac,,,0
