run,type,module,name,attrname,attrvalue,value
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.connectionManager.maxInterfDist,2600m,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.connectionManager.drawMaxIntfDist,false,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.mac1609_4.useServiceChannel,false,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.mac1609_4.txPower,20mW,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.mac1609_4.bitrate,6Mbps,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.phy80211p.minPowerLevel,-110dBm,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.phy80211p.useNoiseFloor,true,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.phy80211p.noiseFloor,-98dBm,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.phy80211p.decider,"xmldoc(""sumo/config.xml"")",
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""sumo/config.xml"")",
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.phy80211p.usePropagationDelay,true,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.**.nic.phy80211p.antenna,"xmldoc(""sumo/antenna.xml"", ""/root/Antenna[@id='monopole']"")",
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.numCA,1,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.numRSU,1,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.numV,0,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,**.applType,"""VAppl""",
C2CEpidemic-0-20200620-01:43:33-19877,param,,,**.appl.headerLength,18400 bit,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[*].appl.InitialWait,0,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[*].appl.CRLsize,1000,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[*].appl.EnableShuffle,true,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[*].appl.NoSegments,20,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[*].appl.Pseudonym_lifeTime,120s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[*].appl.beacon_Interval,1s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[*].appl.CRL_Interval,20s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[*].appl.I2V_tho,0s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[*].appl.I2V_EnableMultiChannel,false,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.speed,22mps,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.beacon_Interval,4s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.V2V_tho,0s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.V2V_Wait_Beacon,0.03s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.V2V_EnableMultiChannel,false,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.V2V_Wait_CRL,0.1s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.MagicCarsRatio,0,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.MagicReqTime,"intuniform(0,60)",
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.CRLrecons,false,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.CompromisedEnable,false,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.V[*].appl.CompromisedMsgSendTime,0s,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[0].mobility.x,1100,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[0].mobility.y,50,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.CA[0].mobility.z,0,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[0].mobility.x,2000,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[1].mobility.x,860,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[2].mobility.x,1360,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[3].mobility.x,1860,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[*].mobility.y,2000,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,Network.RSU[*].mobility.z,3,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.V[*].veinsmobility.x,0,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.V[*].veinsmobility.y,0,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.V[*].veinsmobility.z,0,
C2CEpidemic-0-20200620-01:43:33-19877,param,,,*.V[*].veinsmobility.setHostSpeed,false,
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].appl,Duplicate Messages,,,8
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].appl,Original Messages,,,20
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].appl,Plist Message,,,83
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].appl,Full CRL Recieved Time,,,88.490976752019
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.phy80211p,busyTime,,,0.16176022222228
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,ReceivedUnicastPackets,,,83
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,ReceivedBroadcasts,,,2318
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,SentPackets,,,540
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,SNIRLostPackets,,,6796
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,RXTXLostPackets,,,42
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,TotalLostPackets,,,6838
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,TimesIntoBackoff,,,611
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,SlotsBackoff,,,869
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].nic.mac1609_4,totalBusyTime,,,40.360244
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].veinsmobility,startTime,,,1
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].veinsmobility,stopTime,,,253
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].veinsmobility,minSpeed,,,4.1061966058897
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].veinsmobility,maxSpeed,,,13.999815066161
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].veinsmobility,totalDistance,,,3398.3983560101
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[0].veinsmobility,totalCO2Emission,,,569.2819316364
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].appl,Duplicate Messages,,,5
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].appl,Original Messages,,,20
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].appl,Plist Message,,,139
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].appl,Full CRL Recieved Time,,,88.478214713272
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.phy80211p,busyTime,,,0.17283822222229
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,ReceivedUnicastPackets,,,139
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,ReceivedBroadcasts,,,2563
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,SentPackets,,,681
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,SNIRLostPackets,,,6963
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,RXTXLostPackets,,,38
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,TotalLostPackets,,,7001
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,TimesIntoBackoff,,,691
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,SlotsBackoff,,,1000
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].nic.mac1609_4,totalBusyTime,,,43.454817
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].veinsmobility,startTime,,,4
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].veinsmobility,stopTime,,,256
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].veinsmobility,minSpeed,,,4.0332649588119
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].veinsmobility,maxSpeed,,,13.99953793895
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].veinsmobility,totalDistance,,,3395.2521572909
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[1].veinsmobility,totalCO2Emission,,,559.88617340763
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].appl,Duplicate Messages,,,23
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].appl,Original Messages,,,19
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].appl,Plist Message,,,205
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].appl,Full CRL Recieved Time,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.phy80211p,busyTime,,,0.17669895238102
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,ReceivedUnicastPackets,,,205
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,ReceivedBroadcasts,,,2787
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,SentPackets,,,833
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,SNIRLostPackets,,,6875
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,RXTXLostPackets,,,75
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,TotalLostPackets,,,6950
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,TimesIntoBackoff,,,929
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,SlotsBackoff,,,1368
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].nic.mac1609_4,totalBusyTime,,,44.790161
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].veinsmobility,startTime,,,7
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].veinsmobility,stopTime,,,259
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].veinsmobility,minSpeed,,,3.930963162637
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].veinsmobility,maxSpeed,,,13.999956833255
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].veinsmobility,totalDistance,,,3396.6418378074
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[2].veinsmobility,totalCO2Emission,,,560.47776315999
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].appl,Duplicate Messages,,,17
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].appl,Original Messages,,,20
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].appl,Plist Message,,,206
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].appl,Full CRL Recieved Time,,,108.45538424131
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.phy80211p,busyTime,,,0.17898806349214
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,ReceivedUnicastPackets,,,206
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,ReceivedBroadcasts,,,3025
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,SentPackets,,,1290
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,SNIRLostPackets,,,7049
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,RXTXLostPackets,,,49
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,TotalLostPackets,,,7098
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,TimesIntoBackoff,,,1348
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,SlotsBackoff,,,2092
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].nic.mac1609_4,totalBusyTime,,,46.530674
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].veinsmobility,startTime,,,10
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].veinsmobility,stopTime,,,262
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].veinsmobility,minSpeed,,,4.0076977833542
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].veinsmobility,maxSpeed,,,13.999869057706
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].veinsmobility,totalDistance,,,3396.8379006329
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[3].veinsmobility,totalCO2Emission,,,563.70815367544
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].appl,Duplicate Messages,,,20
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].appl,Original Messages,,,20
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].appl,Plist Message,,,98
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].appl,Full CRL Recieved Time,,,108.51568950094
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.phy80211p,busyTime,,,0.1944194108528
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,ReceivedUnicastPackets,,,98
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,ReceivedBroadcasts,,,3314
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,SentPackets,,,658
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,SNIRLostPackets,,,7274
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,RXTXLostPackets,,,91
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,TotalLostPackets,,,7365
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,TimesIntoBackoff,,,762
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,SlotsBackoff,,,1128
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].nic.mac1609_4,totalBusyTime,,,49.469578275776
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].veinsmobility,startTime,,,13
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].veinsmobility,totalTime,,,257
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].veinsmobility,stopTime,,,271
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].veinsmobility,minSpeed,,,4.1202440707026
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].veinsmobility,maxSpeed,,,13.999806407762
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].veinsmobility,totalDistance,,,3395.027339265
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[4].veinsmobility,totalCO2Emission,,,562.99043882825
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].appl,Duplicate Messages,,,13
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].appl,Original Messages,,,20
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].appl,Plist Message,,,145
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].appl,Full CRL Recieved Time,,,88.510172123142
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.phy80211p,busyTime,,,0.19876463813238
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,ReceivedUnicastPackets,,,145
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,ReceivedBroadcasts,,,3347
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,SentPackets,,,755
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,SNIRLostPackets,,,7632
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,RXTXLostPackets,,,75
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,TotalLostPackets,,,7707
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,TimesIntoBackoff,,,818
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,SlotsBackoff,,,1262
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].nic.mac1609_4,totalBusyTime,,,50.57295528337
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].veinsmobility,startTime,,,16
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].veinsmobility,totalTime,,,256
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].veinsmobility,stopTime,,,273
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].veinsmobility,minSpeed,,,4.11254450365
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].veinsmobility,maxSpeed,,,13.998108282317
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].veinsmobility,totalDistance,,,3397.8848373625
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[5].veinsmobility,totalCO2Emission,,,564.84977961516
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].appl,Duplicate Messages,,,16
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].appl,Original Messages,,,20
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].appl,Plist Message,,,270
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].appl,Full CRL Recieved Time,,,128.46712718401
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.phy80211p,busyTime,,,0.19876012500009
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,ReceivedUnicastPackets,,,270
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,ReceivedBroadcasts,,,3396
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,SentPackets,,,1270
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,SNIRLostPackets,,,8174
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,RXTXLostPackets,,,105
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,TotalLostPackets,,,8279
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,TimesIntoBackoff,,,1325
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,SlotsBackoff,,,1966
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].nic.mac1609_4,totalBusyTime,,,51.990022
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].veinsmobility,startTime,,,19
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].veinsmobility,totalTime,,,255
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].veinsmobility,stopTime,,,275
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].veinsmobility,minSpeed,,,4.067372106413
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].veinsmobility,maxSpeed,,,13.999156328384
C2CEpidemic-0-20200620-01:43:33-19877,scalar,Network.V[6].veinsmobility,totalDistance,,,3398.908106611
