run,type,module,name,attrname,attrvalue,value
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[*].appl.beacon_Interval,1s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[*].appl.CRL_Interval,20s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[*].appl.I2V_tho,0s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[*].appl.I2V_EnableMultiChannel,false,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.speed,22mps,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.beacon_Interval,4s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.V2V_tho,0s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.V2V_Wait_Beacon,0.03s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.V2V_EnableMultiChannel,false,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.V2V_Wait_CRL,0.1s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.MagicCarsRatio,0,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.MagicReqTime,"intuniform(0,60)",
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.CRLrecons,false,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.CompromisedEnable,false,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.V[*].appl.CompromisedMsgSendTime,0s,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.CA[0].mobility.x,1100,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.CA[0].mobility.y,50,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.CA[0].mobility.z,0,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[0].mobility.x,2000,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[1].mobility.x,860,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[2].mobility.x,1360,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[3].mobility.x,1860,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[*].mobility.y,2000,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,Network.RSU[*].mobility.z,3,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,*.V[*].veinsmobility.x,0,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,*.V[*].veinsmobility.y,0,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,*.V[*].veinsmobility.z,0,
C2CEpidemic-0-20200622-21:19:39-3658,param,,,*.V[*].veinsmobility.setHostSpeed,false,
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].appl,Duplicate Messages,,,28
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].appl,Original Messages,,,20
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].appl,Plist Message,,,392
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].appl,Full CRL Recieved Time,,,108.50319174615
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.phy80211p,busyTime,,,0.14484387301593
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,ReceivedUnicastPackets,,,392
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,ReceivedBroadcasts,,,2356
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,SentPackets,,,1050
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,SNIRLostPackets,,,6064
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,RXTXLostPackets,,,102
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,TotalLostPackets,,,6166
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,TimesIntoBackoff,,,1132
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,SlotsBackoff,,,1738
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].nic.mac1609_4,totalBusyTime,,,38.30493
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].veinsmobility,startTime,,,1
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].veinsmobility,stopTime,,,253
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].veinsmobility,minSpeed,,,4.1061966058897
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].veinsmobility,maxSpeed,,,13.999815066161
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].veinsmobility,totalDistance,,,3398.3983560101
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[0].veinsmobility,totalCO2Emission,,,569.2819316364
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].appl,Duplicate Messages,,,24
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].appl,Original Messages,,,20
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].appl,Plist Message,,,121
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].appl,Full CRL Recieved Time,,,108.50319159778
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.phy80211p,busyTime,,,0.16132241269848
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,ReceivedUnicastPackets,,,120
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,ReceivedBroadcasts,,,2592
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,SentPackets,,,663
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,SNIRLostPackets,,,6062
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,RXTXLostPackets,,,23
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,TotalLostPackets,,,6085
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,TimesIntoBackoff,,,705
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,SlotsBackoff,,,1116
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].nic.mac1609_4,totalBusyTime,,,40.847975
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].veinsmobility,startTime,,,4
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].veinsmobility,stopTime,,,256
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].veinsmobility,minSpeed,,,4.0332649588119
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].veinsmobility,maxSpeed,,,13.99953793895
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].veinsmobility,totalDistance,,,3395.2521572909
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[1].veinsmobility,totalCO2Emission,,,559.88617340763
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].appl,Duplicate Messages,,,23
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].appl,Original Messages,,,20
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].appl,Plist Message,,,136
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].appl,Full CRL Recieved Time,,,108.49360046917
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.phy80211p,busyTime,,,0.16628050793657
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,ReceivedUnicastPackets,,,136
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,ReceivedBroadcasts,,,2800
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,SentPackets,,,920
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,SNIRLostPackets,,,6225
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,RXTXLostPackets,,,39
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,TotalLostPackets,,,6264
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,TimesIntoBackoff,,,963
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,SlotsBackoff,,,1519
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].nic.mac1609_4,totalBusyTime,,,42.792168
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].veinsmobility,startTime,,,7
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].veinsmobility,stopTime,,,259
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].veinsmobility,minSpeed,,,3.930963162637
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].veinsmobility,maxSpeed,,,13.999956833255
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].veinsmobility,totalDistance,,,3396.6418378074
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[2].veinsmobility,totalCO2Emission,,,560.47776315999
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].appl,Duplicate Messages,,,28
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].appl,Original Messages,,,20
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].appl,Plist Message,,,124
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].appl,Full CRL Recieved Time,,,108.50319133384
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.phy80211p,busyTime,,,0.17356968253975
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,ReceivedUnicastPackets,,,124
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,ReceivedBroadcasts,,,3041
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,SentPackets,,,835
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,SNIRLostPackets,,,6162
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,RXTXLostPackets,,,137
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,TotalLostPackets,,,6299
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,TimesIntoBackoff,,,841
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,SlotsBackoff,,,1207
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].nic.mac1609_4,totalBusyTime,,,44.467435
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].veinsmobility,startTime,,,10
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].veinsmobility,totalTime,,,251
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].veinsmobility,stopTime,,,262
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].veinsmobility,minSpeed,,,4.0076977833542
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].veinsmobility,maxSpeed,,,13.999869057706
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].veinsmobility,totalDistance,,,3396.8379006329
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[3].veinsmobility,totalCO2Emission,,,563.70815367544
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].appl,Duplicate Messages,,,41
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].appl,Original Messages,,,19
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].appl,Plist Message,,,264
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].appl,Full CRL Recieved Time,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.phy80211p,busyTime,,,0.18109172093031
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,ReceivedUnicastPackets,,,264
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,ReceivedBroadcasts,,,3346
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,SentPackets,,,601
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,SNIRLostPackets,,,6710
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,RXTXLostPackets,,,62
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,TotalLostPackets,,,6772
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,TimesIntoBackoff,,,711
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,SlotsBackoff,,,1113
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].nic.mac1609_4,totalBusyTime,,,46.35405700026
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].veinsmobility,startTime,,,13
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].veinsmobility,totalTime,,,257
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].veinsmobility,stopTime,,,271
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].veinsmobility,minSpeed,,,4.1202440707026
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].veinsmobility,maxSpeed,,,13.999806407762
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].veinsmobility,totalDistance,,,3395.027339265
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[4].veinsmobility,totalCO2Emission,,,562.99043882825
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].appl,Duplicate Messages,,,26
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].appl,Original Messages,,,20
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].appl,Plist Message,,,96
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].appl,Full CRL Recieved Time,,,108.50319102712
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.phy80211p,busyTime,,,0.18277291828802
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,ReceivedUnicastPackets,,,96
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,ReceivedBroadcasts,,,3364
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,SentPackets,,,719
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,SNIRLostPackets,,,7017
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,RXTXLostPackets,,,16
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,TotalLostPackets,,,7033
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,TimesIntoBackoff,,,748
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,SlotsBackoff,,,1139
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].nic.mac1609_4,totalBusyTime,,,46.846639003555
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].veinsmobility,startTime,,,16
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].veinsmobility,totalTime,,,256
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].veinsmobility,stopTime,,,273
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].veinsmobility,minSpeed,,,4.11254450365
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].veinsmobility,maxSpeed,,,13.998108282317
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].veinsmobility,totalDistance,,,3397.8848373625
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[5].veinsmobility,totalCO2Emission,,,564.84977961516
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].appl,Duplicate Messages,,,12
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].appl,Original Messages,,,20
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].appl,Plist Message,,,456
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].appl,Full CRL Recieved Time,,,108.51279491843
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.phy80211p,busyTime,,,0.17597340625008
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,ReceivedUnicastPackets,,,456
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,ReceivedBroadcasts,,,3439
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,SentPackets,,,1635
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,SentAcknowledgements,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,SNIRLostPackets,,,7395
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,RXTXLostPackets,,,89
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,TotalLostPackets,,,7484
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,DroppedPacketsInMac,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,TooLittleTime,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,TimesIntoBackoff,,,1680
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,SlotsBackoff,,,2602
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,NumInternalContention,,,0
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].nic.mac1609_4,totalBusyTime,,,47.858939
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].veinsmobility,startTime,,,19
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].veinsmobility,totalTime,,,255
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].veinsmobility,stopTime,,,275
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].veinsmobility,minSpeed,,,4.067372106413
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].veinsmobility,maxSpeed,,,13.999156328384
C2CEpidemic-0-20200622-21:19:39-3658,scalar,Network.V[6].veinsmobility,totalDistance,,,3398.908106611
