run,type,module,name,attrname,attrvalue,value
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.noiseFloor,-98dBm,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.decider,"xmldoc(""sumo/config.xml"")",
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""sumo/config.xml"")",
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.usePropagationDelay,true,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.antenna,"xmldoc(""sumo/antenna.xml"", ""/root/Antenna[@id='monopole']"")",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.numCA,1,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.numRSU,1,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.numV,0,
SCRLE-0-20200620-01:34:32-19799,param,,,**.applType,"""VAppl""",
SCRLE-0-20200620-01:34:32-19799,param,,,**.appl.headerLength,18400 bit,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.InitialWait,0,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.CRLsize,1000,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.EnableShuffle,true,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.NoSegments,20,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.Pseudonym_lifeTime,120s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.beacon_Interval,1s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.CRL_Interval,20s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.I2V_tho,0s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.I2V_EnableMultiChannel,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.speed,22mps,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.beacon_Interval,4s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_tho,0s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_Wait_Beacon,0.03s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_EnableMultiChannel,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_Wait_CRL,0.1s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.MagicCarsRatio,0,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.MagicReqTime,"intuniform(0,60)",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.CRLrecons,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.CompromisedEnable,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.CompromisedMsgSendTime,0s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[0].mobility.x,1100,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[0].mobility.y,50,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[0].mobility.z,0,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[0].mobility.x,2000,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[1].mobility.x,860,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[2].mobility.x,1360,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[3].mobility.x,1860,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].mobility.y,2000,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].mobility.z,3,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.x,0,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.y,0,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.z,0,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.setHostSpeed,false,
SCRLE-0-20200620-01:34:32-19799,param,,,**.**.applType,"""SCRLE""",
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].appl.speed,22mps,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].appl.plist_Interval,0.5s,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].appl.beacon_Interval,1s,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].appl.message_Lost,0.06,
SCRLE-0-20200620-01:34:32-19799,param,,,*.playgroundSizeX,25000m,
SCRLE-0-20200620-01:34:32-19799,param,,,*.playgroundSizeY,25000m,
SCRLE-0-20200620-01:34:32-19799,param,,,*.playgroundSizeZ,50m,
SCRLE-0-20200620-01:34:32-19799,param,,,*.annotations.draw,true,
SCRLE-0-20200620-01:34:32-19799,param,,,*.obstacles.obstacles,"xmldoc(""sumo/config.xml"", ""//AnalogueModel[@type='SimpleObstacleShadowing']/obstacles"")",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.updateInterval,1s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.host,"""localhost""",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.port,9999,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.moduleType,"""ned.VNode""",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.moduleName,"""V""",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.moduleDisplayString,"""""",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.autoShutdown,true,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.margin,25,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.manager.launchConfig,"xmldoc(""sumo/erlangen.launchd.xml"")",
SCRLE-0-20200620-01:34:32-19799,param,,,*.connectionManager.sendDirect,true,
SCRLE-0-20200620-01:34:32-19799,param,,,*.connectionManager.maxInterfDist,2600m,
SCRLE-0-20200620-01:34:32-19799,param,,,*.connectionManager.drawMaxIntfDist,false,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.mac1609_4.useServiceChannel,false,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.mac1609_4.txPower,20mW,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.mac1609_4.bitrate,6Mbps,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.minPowerLevel,-110dBm,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.useNoiseFloor,true,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.noiseFloor,-98dBm,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.decider,"xmldoc(""sumo/config.xml"")",
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.analogueModels,"xmldoc(""sumo/config.xml"")",
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.usePropagationDelay,true,
SCRLE-0-20200620-01:34:32-19799,param,,,*.**.nic.phy80211p.antenna,"xmldoc(""sumo/antenna.xml"", ""/root/Antenna[@id='monopole']"")",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.numCA,1,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.numRSU,1,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.numV,0,
SCRLE-0-20200620-01:34:32-19799,param,,,**.applType,"""VAppl""",
SCRLE-0-20200620-01:34:32-19799,param,,,**.appl.headerLength,18400 bit,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.InitialWait,0,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.CRLsize,1000,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.EnableShuffle,true,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.NoSegments,20,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[*].appl.Pseudonym_lifeTime,120s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.beacon_Interval,1s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.CRL_Interval,20s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.I2V_tho,0s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].appl.I2V_EnableMultiChannel,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.speed,22mps,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.beacon_Interval,4s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_tho,0s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_Wait_Beacon,0.03s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_EnableMultiChannel,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.V2V_Wait_CRL,0.1s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.MagicCarsRatio,0,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.MagicReqTime,"intuniform(0,60)",
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.CRLrecons,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.CompromisedEnable,false,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.V[*].appl.CompromisedMsgSendTime,0s,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[0].mobility.x,1100,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[0].mobility.y,50,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.CA[0].mobility.z,0,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[0].mobility.x,2000,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[1].mobility.x,860,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[2].mobility.x,1360,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[3].mobility.x,1860,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].mobility.y,2000,
SCRLE-0-20200620-01:34:32-19799,param,,,Network.RSU[*].mobility.z,3,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.x,0,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.y,0,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.z,0,
SCRLE-0-20200620-01:34:32-19799,param,,,*.V[*].veinsmobility.setHostSpeed,false,
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].appl,Duplicate Messages,,,24
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].appl,Original Messages,,,20
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].appl,Plist Message,,,105
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].appl,Full CRL Recieved Time,,,88.493680925248
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.phy80211p,busyTime,,,0.033377015873014
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,ReceivedUnicastPackets,,,115
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,ReceivedBroadcasts,,,2483
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,SentPackets,,,387
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,SNIRLostPackets,,,1306
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,RXTXLostPackets,,,18
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,TotalLostPackets,,,1324
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,TimesIntoBackoff,,,392
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,SlotsBackoff,,,565
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].nic.mac1609_4,totalBusyTime,,,8.730435
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].veinsmobility,startTime,,,1
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].veinsmobility,totalTime,,,251
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].veinsmobility,stopTime,,,253
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].veinsmobility,minSpeed,,,4.1061966058897
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].veinsmobility,maxSpeed,,,13.999815066161
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].veinsmobility,totalDistance,,,3398.3983560101
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[0].veinsmobility,totalCO2Emission,,,569.2819316364
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].appl,Duplicate Messages,,,10
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].appl,Original Messages,,,20
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].appl,Plist Message,,,248
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].appl,Full CRL Recieved Time,,,68.506415966961
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.phy80211p,busyTime,,,0.033803650793649
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,ReceivedUnicastPackets,,,258
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,ReceivedBroadcasts,,,2758
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,SentPackets,,,573
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,SNIRLostPackets,,,1220
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,RXTXLostPackets,,,6
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,TotalLostPackets,,,1226
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,TimesIntoBackoff,,,594
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,SlotsBackoff,,,890
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].nic.mac1609_4,totalBusyTime,,,9.370285
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].veinsmobility,startTime,,,4
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].veinsmobility,totalTime,,,251
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].veinsmobility,stopTime,,,256
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].veinsmobility,minSpeed,,,4.0332649588119
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].veinsmobility,maxSpeed,,,13.99953793895
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].veinsmobility,totalDistance,,,3395.2521572909
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[1].veinsmobility,totalCO2Emission,,,559.88617340763
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].appl,Duplicate Messages,,,10
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].appl,Original Messages,,,20
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].appl,Plist Message,,,159
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].appl,Full CRL Recieved Time,,,68.506416089002
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.phy80211p,busyTime,,,0.038743904761903
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,ReceivedUnicastPackets,,,169
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,ReceivedBroadcasts,,,2982
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,SentPackets,,,435
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,SNIRLostPackets,,,1334
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,RXTXLostPackets,,,14
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,TotalLostPackets,,,1348
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,TimesIntoBackoff,,,436
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,SlotsBackoff,,,676
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].nic.mac1609_4,totalBusyTime,,,10.165667003108
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].veinsmobility,startTime,,,7
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].veinsmobility,totalTime,,,251
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].veinsmobility,stopTime,,,259
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].veinsmobility,minSpeed,,,3.930963162637
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].veinsmobility,maxSpeed,,,13.999956833255
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].veinsmobility,totalDistance,,,3396.6418378074
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[2].veinsmobility,totalCO2Emission,,,560.47776315999
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].appl,Duplicate Messages,,,10
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].appl,Original Messages,,,20
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].appl,Plist Message,,,220
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].appl,Full CRL Recieved Time,,,68.506416215333
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.phy80211p,busyTime,,,0.039191269841268
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,ReceivedUnicastPackets,,,230
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,ReceivedBroadcasts,,,3246
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,SentPackets,,,481
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,SNIRLostPackets,,,1361
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,RXTXLostPackets,,,5
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,TotalLostPackets,,,1366
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,TimesIntoBackoff,,,495
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,SlotsBackoff,,,744
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].nic.mac1609_4,totalBusyTime,,,10.360961
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].veinsmobility,startTime,,,10
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].veinsmobility,totalTime,,,251
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].veinsmobility,stopTime,,,262
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].veinsmobility,minSpeed,,,4.0076977833542
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].veinsmobility,maxSpeed,,,13.999869057706
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].veinsmobility,totalDistance,,,3396.8379006329
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[3].veinsmobility,totalCO2Emission,,,563.70815367544
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].appl,Duplicate Messages,,,7
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].appl,Original Messages,,,20
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].appl,Plist Message,,,83
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].appl,Full CRL Recieved Time,,,68.506416427429
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.phy80211p,busyTime,,,0.042411379844959
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,ReceivedUnicastPackets,,,93
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,ReceivedBroadcasts,,,3550
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,SentPackets,,,388
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,SentAcknowledgements,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,SNIRLostPackets,,,1549
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,RXTXLostPackets,,,24
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,TotalLostPackets,,,1573
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,DroppedPacketsInMac,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,TooLittleTime,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,TimesIntoBackoff,,,397
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,SlotsBackoff,,,645
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,NumInternalContention,,,0
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].nic.mac1609_4,totalBusyTime,,,11.125892
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].veinsmobility,startTime,,,13
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].veinsmobility,totalTime,,,257
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].veinsmobility,stopTime,,,271
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].veinsmobility,minSpeed,,,4.1202440707026
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].veinsmobility,maxSpeed,,,13.999806407762
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].veinsmobility,totalDistance,,,3395.027339265
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[4].veinsmobility,totalCO2Emission,,,562.99043882825
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[5].appl,Duplicate Messages,,,43
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[5].appl,Original Messages,,,20
SCRLE-0-20200620-01:34:32-19799,scalar,Network.V[5].appl,Plist Message,,,188
